Rango Poblacional;Municipio;Codigo Postal;Provincia
1K->25K;BOTARELL;43772;TARRAGONA
1K->25K;BOVEDA;27340;LUGO
1K->25K;BOVEDA;27342;LUGO
1K->25K;BOVEDA;27350;LUGO
1K->25K;BRAFIM;43812;TARRAGONA
1K->25K;BRANOSERA;34829;PALENCIA
1K->25K;BRAZATORTAS;13450;CIUDAD REAL
1K->25K;BRAZUELO;24718;LEON
1K->25K;BREA DE ARAGON;50246;ZARAGOZA
1K->25K;BREDA;17400;GERONA
1K->25K;BRENA ALTA;38710;TENERIFE
1K->25K;BRENA BAJA;38712;TENERIFE
1K->25K;BRENA BAJA;38739;TENERIFE
1K->25K;BRENES;41310;SEVILLA
1K->25K;BRIHUEGA;19400;GUADALAJARA
1K->25K;BRIHUEGA;19412;GUADALAJARA
1K->25K;BRIVIESCA;9240;BURGOS
1K->25K;BROZAS;10950;CACERES
1K->25K;BRUC (EL);8294;BARCELONA
1K->25K;BRULL (EL);8553;BARCELONA
1K->25K;BRUNETE;28690;MADRID
1K->25K;BUENAVISTA DEL NORTE;38480;TENERIFE
1K->25K;BUENAVISTA DEL NORTE;38489;TENERIFE
1K->25K;BUEU;36930;PONTEVEDRA
1K->25K;BUEU;36939;PONTEVEDRA
1K->25K;BUITRAGO DEL LOZOYA;28730;MADRID
1K->25K;BUJALANCE;14650;CORDOBA
1K->25K;BUJALANCE;14659;CORDOBA
1K->25K;BUJARALOZ;50177;ZARAGOZA
1K->25K;BULLAS;30180;MURCIA
1K->25K;BUNOL;46360;VALENCIA
1K->25K;BUNUEL;31540;NAVARRA
1K->25K;BUNYOLA;7110;BALEARES
1K->25K;BUNYOLA;7193;BALEARES
1K->25K;BUNYOLA;7349;BALEARES
1K->25K;BURELA;27880;LUGO
1K->25K;BURGO DE EBRO (EL);50730;ZARAGOZA
1K->25K;BURGO DE OSMA-CIUDAD DE OSMA;42193;SORIA
1K->25K;BURGO DE OSMA-CIUDAD DE OSMA;42300;SORIA
1K->25K;BURGO (EL);29420;MALAGA
1K->25K;BURGOHONDO;5113;AVILA
1K->25K;BURGUILLOS;41220;SEVILLA
1K->25K;BURGUILLOS DEL CERRO;6370;BADAJOZ
1K->25K;BURGUILLOS DE TOLEDO;45112;TOLEDO
1K->25K;BURLADA/BURLATA;31600;NAVARRA
1K->25K;BURUJON;45521;TOLEDO
1K->25K;BUSOT;3111;ALICANTE
1K->25K;BUSTARVIEJO;28720;MADRID
1K->25K;BUSTILLO DEL PARAMO;24357;LEON
1K->25K;BUSTURIA;48350;VIZCAYA
1K->25K;CABANA DE BERGANTINOS;15149;LA CORUNA
1K->25K;CABANAS;15612;LA CORUNA
1K->25K;CABANAS;15621;LA CORUNA
1K->25K;CABANAS DE LA SAGRA;45592;TOLEDO
1K->25K;CABANAS RARAS;24412;LEON
1K->25K;CABANES;12180;CASTELLON
1K->25K;CABANES;12595;CASTELLON
1K->25K;CABANILLAS;31511;NAVARRA
1K->25K;CABANILLAS DE LA SIERRA;28490;MADRID
1K->25K;CABANILLAS DEL CAMPO;19171;GUADALAJARA
1K->25K;CABANILLAS DEL CAMPO;19171;MADRID
1K->25K;CABANILLAS DEL CAMPO;19185;GUADALAJARA
1K->25K;CABEZA DEL BUEY;6600;BADAJOZ
1K->25K;CABEZA LA VACA;6293;BADAJOZ
1K->25K;CABEZARADOS;13192;CIUDAD REAL
1K->25K;CABEZAS DE SAN JUAN (LAS);41729;SEVILLA
1K->25K;CABEZAS DE SAN JUAN (LAS);41730;SEVILLA
1K->25K;CABEZAS RUBIAS;21580;HUELVA
1K->25K;CABEZON DE LA SAL;39500;CANTABRIA
1K->25K;CABEZON DE PISUERGA;47260;VALLADOLID
1K->25K;CABEZUELA DEL VALLE;10610;CACERES
1K->25K;CABIA;9239;BURGOS
1K->25K;CABRA;14811;CORDOBA
1K->25K;CABRA;14940;CORDOBA
1K->25K;CABRA DEL CAMP;43811;TARRAGONA
1K->25K;CABRA DEL SANTO CRISTO;23550;JAEN
1K->25K;CABRALES;33554;ASTURIAS
1K->25K;CABRALES;33555;ASTURIAS
1K->25K;CABRERA DE MAR;8349;BARCELONA
1K->25K;CABRERA (LA);28751;MADRID
1K->25K;CABRERIZOS;37193;SALAMANCA
1K->25K;CABRILS;8348;BARCELONA
1K->25K;CABUERNIGA;39510;CANTABRIA
1K->25K;CACABELOS;24540;LEON
1K->25K;CACABELOS;24548;LEON
1K->25K;CACIN;18129;GRANADA
1K->25K;CADALSO DE LOS VIDRIOS;28640;MADRID
1K->25K;CADAQUES;17488;GERONA
1K->25K;CADIAR;18440;GRANADA
1K->25K;CADREITA;31515;NAVARRA
1K->25K;CADRETE;50420;ZARAGOZA
1K->25K;CAJAR;18198;GRANADA
1K->25K;CALA;21270;BADAJOZ
1K->25K;CALA;21270;HUELVA
1K->25K;CALACEITE;44610;TERUEL
1K->25K;CALAF;8280;BARCELONA
1K->25K;CALAFELL;43820;TARRAGONA
1K->25K;CALAFELL;43882;TARRAGONA
1K->25K;CALAHORRA;26500;LA RIOJA
1K->25K;CALAHORRA;26500;NAVARRA
1K->25K;CALAHORRA (LA);18512;GRANADA
1K->25K;CALAMOCHA;44200;TERUEL
1K->25K;CALAMOCHA;44495;TERUEL
1K->25K;CALAMONTE;6810;BADAJOZ
1K->25K;CALANAS;21300;HUELVA
1K->25K;CALANAS;21300;SEVILLA
1K->25K;CALANAS;21309;HUELVA
1K->25K;CALANAS;21310;HUELVA
1K->25K;CALANDA;44570;TERUEL
1K->25K;CALASPARRA;30420;MURCIA
1K->25K;CALATAYUD;50299;ZARAGOZA
1K->25K;CALATAYUD;50300;ZARAGOZA
1K->25K;CALATORAO;50280;ZARAGOZA
1K->25K;CALDAS DE REIS;36653;PONTEVEDRA
1K->25K;CALDAS DE REIS;36659;PONTEVEDRA
1K->25K;CALDES DE MALAVELLA;17240;GERONA
1K->25K;CALDES DE MALAVELLA;17455;GERONA
1K->25K;CALDES DE MONTBUI;8140;BARCELONA
1K->25K;CALDES DESTRAC;8393;BARCELONA
1K->25K;CALELLA;8370;BARCELONA
1K->25K;CALERA DE LEON;6292;BADAJOZ
1K->25K;CALERA Y CHOZAS;45686;TOLEDO
1K->25K;CALICASAS;18290;GRANADA
1K->25K;CALIG;12589;CASTELLON
1K->25K;CALLOSA DEN SARRIA;3510;ALICANTE
1K->25K;CALLOSA DE SEGURA;3150;ALICANTE
1K->25K;CALLOSA DE SEGURA;3360;ALICANTE
1K->25K;CALONGE;17251;GERONA
1K->25K;CALONGE;17252;GERONA
1K->25K;CALPE/CALP;3710;ALICANTE
1K->25K;CALVARRASA DE ABAJO;37181;SALAMANCA
1K->25K;CALVARRASA DE ARRIBA;37191;SALAMANCA
1K->25K;CALZADA DE CALATRAVA;13370;CIUDAD REAL
1K->25K;CALZADA DE CALATRAVA;13370;MADRID
1K->25K;CAMALENO;39587;CANTABRIA
1K->25K;CAMALENO;39588;CANTABRIA
1K->25K;CAMARENA;45180;TOLEDO
1K->25K;CAMARINAS;15121;LA CORUNA
1K->25K;CAMARINAS;15122;LA CORUNA
1K->25K;CAMARINAS;15123;LA CORUNA
1K->25K;CAMARLES;43894;TARRAGONA
1K->25K;CAMARMA DE ESTERUELAS;28816;MADRID
1K->25K;CAMBADOS;36630;PONTEVEDRA
1K->25K;CAMBADOS;36639;PONTEVEDRA
1K->25K;CAMBIL;23120;JAEN
1K->25K;CAMBRE;15181;LA CORUNA
1K->25K;CAMBRE;15650;LA CORUNA
1K->25K;CAMBRE;15659;LA CORUNA
1K->25K;CAMBRE;15660;LA CORUNA
1K->25K;CAMBRE;15669;LA CORUNA
1K->25K;CAMINOMORISCO;10620;CACERES
1K->25K;CAMINOMORISCO;10629;CACERES
1K->25K;CAMPANA (LA);41429;SEVILLA
1K->25K;CAMPANARIO;6460;BADAJOZ
1K->25K;CAMPANET;7310;BALEARES
1K->25K;CAMPASPERO;47310;VALLADOLID
1K->25K;CAMPDEVANOL;17530;GERONA
1K->25K;CAMPEZO/KANPEZU;1110;ALAVA
1K->25K;CAMPEZO/KANPEZU;1110;VIZCAYA
1K->25K;CAMPEZO/KANPEZU;1128;ALAVA
1K->25K;CAMPILLO DE ALTOBUEY;16210;CUENCA
1K->25K;CAMPILLO DE ARENAS;23130;JAEN
1K->25K;CAMPILLO DE LLERENA;6443;BADAJOZ
1K->25K;CAMPILLO (EL);21650;HUELVA
1K->25K;CAMPILLO (EL);21650;SEVILLA
1K->25K;CAMPILLOS;29320;GRANADA
1K->25K;CAMPILLOS;29320;MALAGA
1K->25K;CAMPO DE CRIPTANA;13610;CIUDAD REAL
1K->25K;CAMPO DE CRIPTANA;13610;MADRID
1K->25K;CAMPOFRIO;21668;HUELVA
1K->25K;CAMPO LAMEIRO;36110;PONTEVEDRA
1K->25K;CAMPO LAMEIRO;36118;PONTEVEDRA
1K->25K;CAMPONARAYA;24410;LEON
1K->25K;CAMPOO DE ENMEDIO;39200;CANTABRIA
1K->25K;CAMPOO DE ENMEDIO;39212;CANTABRIA
1K->25K;CAMPOO DE ENMEDIO;39491;CANTABRIA
1K->25K;CAMPO REAL;28510;MADRID
1K->25K;CAMPORROBLES;46330;VALENCIA
1K->25K;CAMPOS;7630;BALEARES
1K->25K;CAMPOS DEL PARAISO;16550;CUENCA
1K->25K;CAMPOS DEL RIO;30191;MURCIA
1K->25K;CAMPOTEJAR;18565;GRANADA
1K->25K;CAMPRODON;17867;GERONA
1K->25K;CAMUNAS;45720;TOLEDO
1K->25K;CANADA ROSAL;41439;SEVILLA
1K->25K;CANALS;46650;VALENCIA
1K->25K;CANAMERO;10136;CACERES
1K->25K;CANAVERAL;10820;CACERES
1K->25K;CANAVERAL;10829;CACERES
1K->25K;CANDAMO;33828;ASTURIAS
1K->25K;CANDAMO;33829;ASTURIAS
1K->25K;CANDELEDA;5480;AVILA
1K->25K;CANENA;23420;JAEN
1K->25K;CANET DADRI;17199;GERONA
1K->25K;CANET DE MAR;8360;BARCELONA
1K->25K;CANET D EN BERENGUER;46529;VALENCIA
1K->25K;CANET D'EN BERENGUER;46529;VALENCIA
1K->25K;CANETE DE LAS TORRES;14660;CORDOBA
1K->25K;CANETE LA REAL;29340;GRANADA
1K->25K;CANETE LA REAL;29340;MALAGA
1K->25K;CANGAS DEL NARCEA;33800;ASTURIAS
1K->25K;CANGAS DEL NARCEA;33811;ASTURIAS
1K->25K;CANGAS DEL NARCEA;33813;ASTURIAS
1K->25K;CANGAS DEL NARCEA;33815;ASTURIAS
1K->25K;CANGAS DEL NARCEA;33816;ASTURIAS
1K->25K;CANGAS DEL NARCEA;33818;ASTURIAS
1K->25K;CANGAS DEL NARCEA;33819;ASTURIAS
1K->25K;CANGAS DE ONIS;33550;ASTURIAS
1K->25K;CANGAS DE ONIS;33559;ASTURIAS
1K->25K;CANILES;18810;GRANADA
1K->25K;CANILLAS DE ACEITUNO;29716;MALAGA
1K->25K;CANIZA (A);36880;PONTEVEDRA
1K->25K;CANIZA (A);36883;PONTEVEDRA
1K->25K;CANIZA (A);36887;PONTEVEDRA
1K->25K;CANIZA (A);36888;PONTEVEDRA
1K->25K;CANJAYAR;4450;ALMERIA
1K->25K;CANOVELLES;8420;BARCELONA
1K->25K;CANOVES I SAMALUS;8445;BARCELONA
1K->25K;CANREDONDO;19431;GUADALAJARA
1K->25K;CANTALAPIEDRA;37400;SALAMANCA
1K->25K;CANTALEJO;40320;SEGOVIA
1K->25K;CANTILLANA;41320;SEVILLA
1K->25K;CANTIMPALOS;40360;SEGOVIA
1K->25K;CANTIMPALOS;40360;VALLADOLID
1K->25K;CANTORIA;4815;ALMERIA
1K->25K;CANTORIA;4850;ALMERIA
1K->25K;CANYELLES;8811;BARCELONA
1K->25K;CAPARROSO;31380;NAVARRA
1K->25K;CAPDEPERA;7580;BALEARES
1K->25K;CAPDEPERA;7589;BALEARES
1K->25K;CAPDEPERA;7590;BALEARES
1K->25K;CAPELLADES;8786;BARCELONA
1K->25K;CARABANA;28560;MADRID
1K->25K;CARATAUNAS;18410;GRANADA
1K->25K;CARBAJOSA DE LA SAGRADA;37188;SALAMANCA
1K->25K;CARBALLEDA DE AVIA;32413;ORENSE
1K->25K;CARBALLEDA DE VALDEORRAS;32330;ORENSE
1K->25K;CARBALLEDA DE VALDEORRAS;32336;ORENSE
1K->25K;CARBALLEDO;27520;LUGO
1K->25K;CARBALLEDO;27528;LUGO
1K->25K;CARBALLEDO;27532;LUGO
1K->25K;CARBALLEDO;27533;LUGO
1K->25K;CARBALLINO (O);32500;ORENSE
1K->25K;CARBELLINO;49211;ZAMORA
1K->25K;CARBONERAS;4140;ALMERIA
1K->25K;CARBONERAS;4140;GRANADA
1K->25K;CARBONERO EL MAYOR;40270;SEGOVIA
1K->25K;CARBONERO EL MAYOR;40270;VALLADOLID
1K->25K;CARCABOSO;10670;CACERES
1K->25K;CARCABUEY;14810;CORDOBA
1K->25K;CARCABUEY;14810;JAEN
1K->25K;CARCAIXENT;46670;VALENCIA
1K->25K;CARCAIXENT;46740;VALENCIA
1K->25K;CARCAR;31579;NAVARRA
1K->25K;CARCASTILLO;31310;NAVARRA
1K->25K;CARCER;46294;VALENCIA
1K->25K;CARCHELES;23192;JAEN
1K->25K;CARDEDEU;8440;BARCELONA
1K->25K;CARDENA;14445;CORDOBA
1K->25K;CARDENADIJO;9194;BURGOS
1K->25K;CARDONA;8261;BARCELONA
1K->25K;CARINENA;50400;ZARAGOZA
1K->25K;CARINO;15360;LA CORUNA
1K->25K;CARLET;46240;VALENCIA
1K->25K;CARLOTA (LA);14100;CORDOBA
1K->25K;CARME;8787;BARCELONA
1K->25K;CARMONA;41390;SEVILLA
1K->25K;CARNOTA;15292;LA CORUNA
1K->25K;CARNOTA;15293;LA CORUNA
1K->25K;CAROLINA (LA);23200;JAEN
1K->25K;CARPIO;47470;VALLADOLID
1K->25K;CARPIO DE TAJO (EL);45533;TOLEDO
1K->25K;CARPIO (EL);14620;CORDOBA
1K->25K;CARRACEDELO;24549;LEON
1K->25K;CARRAL;15175;LA CORUNA
1K->25K;CARRAL;15183;LA CORUNA
1K->25K;CARRANQUE;45216;TOLEDO
1K->25K;CARRASCAL DE BARREGAS;37129;SALAMANCA
1K->25K;CARRASCAL DE BARREGAS;37170;SALAMANCA
1K->25K;CARRENO;33430;ASTURIAS
1K->25K;CARRENO;33438;ASTURIAS
1K->25K;CARRENO;33439;ASTURIAS
1K->25K;CARRENO;33469;ASTURIAS
1K->25K;CARRENO;33491;ASTURIAS
1K->25K;CARRENO;33492;ASTURIAS
1K->25K;CARRION DE CALATRAVA;13150;CIUDAD REAL
1K->25K;CARRION DE LOS CESPEDES;41820;SEVILLA
1K->25K;CARRIZO;24270;LEON
1K->25K;CARRIZOSA;13329;CIUDAD REAL
1K->25K;CARTAMA;29569;MALAGA
1K->25K;CARTAMA;29570;GRANADA
1K->25K;CARTAMA;29570;MALAGA
1K->25K;CARTAMA;29580;MALAGA
1K->25K;CARTAYA;21450;HUELVA
1K->25K;CARTAYA;21450;SEVILLA
1K->25K;CARTAYA;21459;HUELVA
1K->25K;CARTAYA;21459;SEVILLA
1K->25K;CARTELLE;32820;ORENSE
1K->25K;CARTES;39311;CANTABRIA
1K->25K;CARUCEDO;24441;LEON
1K->25K;CASABERMEJA;29160;MALAGA
1K->25K;CASALARREINA;26230;LA RIOJA
1K->25K;CASARABONELA;29566;GRANADA
1K->25K;CASARABONELA;29566;MALAGA
1K->25K;CASAR DE CACERES;10190;CACERES
1K->25K;CASAR DE ESCALONA (EL);45542;TOLEDO
1K->25K;CASAR DE PALOMERO;10640;CACERES
1K->25K;CASAR (EL);19170;GUADALAJARA
1K->25K;CASARES;29690;MALAGA
1K->25K;CASARES DE LAS HURDES;10628;CACERES
1K->25K;CASARICHE;41580;SEVILLA
1K->25K;CASARRUBIOS DEL MONTE;45950;TOLEDO
1K->25K;CASARRUBUELOS;28978;MADRID
1K->25K;CASAS DE DON PEDRO;6770;BADAJOZ
1K->25K;CASAS DE FERNANDO ALONSO;16610;CUENCA
1K->25K;CASAS DE JUAN NUNEZ;2151;ALBACETE
1K->25K;CASAS DE SAN GALINDO;19246;GUADALAJARA
1K->25K;CASAS-IBANEZ;2200;ALBACETE
1K->25K;CASASIMARRO;16239;CUENCA
1K->25K;CASATEJADA;10520;CACERES
1K->25K;CASAVIEJA;5450;AVILA
1K->25K;CASCANTE;31520;NAVARRA
1K->25K;CASINOS;46171;VALENCIA
1K->25K;CASO;33128;ASTURIAS
1K->25K;CASPE;50700;ZARAGOZA
1K->25K;CASSA DE LA SELVA;17244;GERONA
1K->25K;CASSERRES;8610;BARCELONA
1K->25K;CASSERRES;8693;BARCELONA
1K->25K;CASTALLA;3420;ALICANTE
1K->25K;CASTANAR DE IBOR;10340;CACERES
1K->25K;CASTANO DEL ROBLEDO;21290;HUELVA
1K->25K;CASTEJON;31590;NAVARRA
1K->25K;CASTELLANOS DE MORISCOS;37439;SALAMANCA
1K->25K;CASTELLAR;23260;JAEN
1K->25K;CASTELLAR DE LA FRONTERA;11350;CADIZ
1K->25K;CASTELLAR DEL VALLES;8211;BARCELONA
1K->25K;CASTELLAR DE NHUG;8696;BARCELONA
1K->25K;CASTELLAR DE SANTIAGO;13750;CIUDAD REAL
1K->25K;CASTELLBELL I EL VILAR;8296;BARCELONA
1K->25K;CASTELLBISBAL;8755;BARCELONA
1K->25K;CASTELLCIR;8183;BARCELONA
1K->25K;CASTELL DE MUR;25634;LERIDA
1K->25K;CASTELL (ES);7720;BALEARES
1K->25K;CASTELLET I LA GORNAL;8729;BARCELONA
1K->25K;CASTELLET I LA GORNAL;8732;BARCELONA
1K->25K;CASTELLNOU DE BAGES;8251;BARCELONA
1K->25K;CASTELLNOVO;12413;CASTELLON
1K->25K;CASTELLO DEMPURIES;17200;GERONA
1K->25K;CASTELLO DEMPURIES;17486;GERONA
1K->25K;CASTELLO DEMPURIES;17487;GERONA
1K->25K;CASTELLO DE RUGAT;46841;VALENCIA
1K->25K;CASTELL-PLATJA DARO;17248;GERONA
1K->25K;CASTELL-PLATJA DARO;17249;GERONA
1K->25K;CASTELL-PLATJA DARO;17250;GERONA
1K->25K;CASTELLSERA;25334;LERIDA
1K->25K;CASTELLTERCOL;8183;BARCELONA
1K->25K;CASTELLVELL DEL CAMP;43392;TARRAGONA
1K->25K;CASTELLVI DE LA MARCA;8732;BARCELONA
1K->25K;CASTELLVI DE ROSANES;8769;BARCELONA
1K->25K;CASTELSERAS;44630;TERUEL
1K->25K;CASTIELLO DE JACA;22710;HUESCA
1K->25K;CASTIGALEU;22585;HUESCA
1K->25K;CASTILBLANCO;6680;BADAJOZ
1K->25K;CASTILBLANCO DE LOS ARROYOS;41230;SEVILLA
1K->25K;CASTIL DE PEONES;9258;BURGOS
1K->25K;CASTILFORTE;19127;GUADALAJARA
1K->25K;CASTILLEJA DE GUZMAN;41908;SEVILLA
1K->25K;CASTILLEJA DE LA CUESTA;41950;SEVILLA
1K->25K;CASTILLEJAR;18818;GRANADA
1K->25K;CASTILLO DE LAS GUARDAS (EL);41889;SEVILLA
1K->25K;CASTILLO DE LAS GUARDAS (EL);41890;SEVILLA
1K->25K;CASTILLO DE LOCUBIN;23670;JAEN
1K->25K;CASTILLO DE LOCUBIN;23693;JAEN
1K->25K;CASTRELO DO VAL;32625;ORENSE
1K->25K;CASTRELO DO VAL;32626;ORENSE
1K->25K;CASTRIL;18816;GRANADA
1K->25K;CASTRILLON;33405;ASTURIAS
1K->25K;CASTRILLON;33450;ASTURIAS
1K->25K;CASTRILLON;33456;ASTURIAS
1K->25K;CASTRILLON;33457;ASTURIAS
1K->25K;CASTRO CALDELAS;32760;ORENSE
1K->25K;CASTRO DEL RIO;14840;CORDOBA
1K->25K;CASTRO DEL RIO;14857;CORDOBA
1K->25K;CASTRO DE REI;27250;LUGO
1K->25K;CASTRO DE REI;27260;LUGO
1K->25K;CASTRO DE REI;27271;LUGO
1K->25K;CASTROPODAME;24314;LEON
1K->25K;CASTROPOL;33760;ASTURIAS
1K->25K;CASTROVERDE;27120;LUGO
1K->25K;CASTUERA;6420;BADAJOZ
1K->25K;CATADAU;46196;VALENCIA
1K->25K;CATLLAR (EL);43764;LERIDA
1K->25K;CATOIRA;36612;PONTEVEDRA
1K->25K;CAUDETE;2660;ALBACETE
1K->25K;CAZALEGAS;45683;TOLEDO
1K->25K;CAZALLA DE LA SIERRA;41370;SEVILLA
1K->25K;CAZORLA;23470;GRANADA
1K->25K;CAZORLA;23470;JAEN
1K->25K;CEBOLLA;45680;TOLEDO
1K->25K;CEBRECOS;9348;BURGOS
1K->25K;CEBREROS;5260;AVILA
1K->25K;CECLAVIN;10870;CACERES
1K->25K;CEDEIRA;15350;LA CORUNA
1K->25K;CEDEIRA;15358;LA CORUNA
1K->25K;CEDILLO DEL CONDADO;45214;TOLEDO
1K->25K;CEE;15138;LA CORUNA
1K->25K;CEE;15270;LA CORUNA
1K->25K;CEHEGIN;30189;MURCIA
1K->25K;CEHEGIN;30420;MURCIA
1K->25K;CEHEGIN;30430;MURCIA
1K->25K;CELANOVA;32800;ORENSE
1K->25K;CELANOVA;32815;ORENSE
1K->25K;CELLA;44370;TERUEL
1K->25K;CELLERA DE TER (LA);17166;GERONA
1K->25K;CELRA;17460;GERONA
1K->25K;CENICERO;26350;LA RIOJA
1K->25K;CENICERO;26350;NAVARRA
1K->25K;CENICIENTOS;28650;MADRID
1K->25K;CENIZATE;2247;ALBACETE
1K->25K;CENLLE;32454;ORENSE
1K->25K;CENTELLES;8540;BARCELONA
1K->25K;CERCEDA;15185;LA CORUNA
1K->25K;CERCEDA;15186;LA CORUNA
1K->25K;CERCEDA;15187;LA CORUNA
1K->25K;CERCEDILLA;28470;MADRID
1K->25K;CERCS;8530;BARCELONA
1K->25K;CERCS;8698;BARCELONA
1K->25K;CERCS;8698;GERONA
1K->25K;CERDA;46650;VALENCIA
1K->25K;CERDEDO;36116;PONTEVEDRA
1K->25K;CERDEDO;36139;PONTEVEDRA
1K->25K;CERDIDO;15359;LA CORUNA
1K->25K;CERDIDO;15530;LA CORUNA
1K->25K;CERRO DE ANDEVALO (EL);21320;HUELVA
1K->25K;CERRO DE ANDEVALO (EL);21320;SEVILLA
1K->25K;CERVANTES;27664;LUGO
1K->25K;CERVANTES;27666;LUGO
1K->25K;CERVELLO;8756;BARCELONA
1K->25K;CERVELLO;8758;BARCELONA
1K->25K;CERVERA;25200;LERIDA
1K->25K;CERVERA DEL RIO ALHAMA;26520;LA RIOJA
1K->25K;CERVERA DE PISUERGA;34839;PALENCIA
1K->25K;CERVERA DE PISUERGA;34840;PALENCIA
1K->25K;CERVO;27891;LUGO
1K->25K;CEUTI;30562;MURCIA
1K->25K;CHANDREXA DE QUEIXA;32768;ORENSE
1K->25K;CHANTADA;27500;LA CORUNA
1K->25K;CHANTADA;27500;LUGO
1K->25K;CHANTADA;27510;LUGO
1K->25K;CHANTADA;27512;LUGO
1K->25K;CHANTADA;27518;LUGO
1K->25K;CHANTADA;27519;LUGO
1K->25K;CHANTADA;27533;LUGO
1K->25K;CHAPINERIA;28694;MADRID
1K->25K;CHAUCHINA;18330;GRANADA
1K->25K;CHELES;6105;BADAJOZ
1K->25K;CHELLA;46821;VALENCIA
1K->25K;CHELVA;46176;VALENCIA
1K->25K;CHERCOS;4850;ALMERIA
1K->25K;CHERCOS;4850;GRANADA
1K->25K;CHESTE;46380;VALENCIA
1K->25K;CHICLANA DE SEGURA;23264;JAEN
1K->25K;CHILCHES/XILXES;12592;CASTELLON
1K->25K;CHILLARON DEL REY;19128;GUADALAJARA
1K->25K;CHILLON;13412;CIUDAD REAL
1K->25K;CHILLUEVAR;23477;JAEN
1K->25K;CHILOECHES;19160;GUADALAJARA
1K->25K;CHILOECHES;19162;GUADALAJARA
1K->25K;CHIMENEAS;18329;GRANADA
1K->25K;CHINCHILLA DE MONTE-ARAGON;2156;ALBACETE
1K->25K;CHINCHILLA DE MONTE-ARAGON;2520;ALBACETE
1K->25K;CHINCHILLA DE MONTE-ARAGON;2529;ALBACETE
1K->25K;CHINCHILLA DE MONTE-ARAGON;2695;ALBACETE
1K->25K;CHINCHON;28370;MADRID
1K->25K;CHIPIONA;11550;CADIZ
1K->25K;CHIRIVEL;4825;ALMERIA
1K->25K;CHIVA;46370;VALENCIA
1K->25K;CHOZAS DE ABAJO;24392;LEON
1K->25K;CHOZAS DE CANALES;45960;TOLEDO
1K->25K;CHUCENA;21891;HUELVA
1K->25K;CHUCENA;21891;SEVILLA
1K->25K;CHURRIANA DE LA VEGA;18194;GRANADA
1K->25K;CIEMPOZUELOS;28350;MADRID
1K->25K;CIFUENTES;19420;GUADALAJARA
1K->25K;CIFUENTES;19459;GUADALAJARA
1K->25K;CIGALES;47270;VALLADOLID
1K->25K;CIJUELA;18339;GRANADA
1K->25K;CILLEROS;10895;CACERES
1K->25K;CILLERUELO DE ARRIBA;9349;BURGOS
1K->25K;CILLORIGO DE LIEBANA;39584;CANTABRIA
1K->25K;CINTRUENIGO;31592;NAVARRA
1K->25K;CISTERNIGA;47193;VALLADOLID
1K->25K;CISTIERNA;24800;LEON
1K->25K;CIUDAD RODRIGO;37500;SALAMANCA
1K->25K;CIUDAD RODRIGO;37593;SALAMANCA
1K->25K;CIZUR;31190;NAVARRA
1K->25K;CLAVIJO;26130;LA RIOJA
1K->25K;COANA;33716;ASTURIAS
1K->25K;COANA;33719;ASTURIAS
1K->25K;COANA;33795;ASTURIAS
1K->25K;COBDAR;4858;ALMERIA
1K->25K;COBEJA;45291;TOLEDO
1K->25K;COBENA;28863;MADRID
1K->25K;COBISA;45111;TOLEDO
1K->25K;COCA;40480;SEGOVIA
1K->25K;COCA;40480;VALLADOLID
1K->25K;COCA;40496;SEGOVIA
1K->25K;COCENTAINA;3820;ALICANTE
1K->25K;CODOSERA (LA);6518;BADAJOZ
1K->25K;COFRENTES;46625;VALENCIA
1K->25K;COGECES DEL MONTE;47313;VALLADOLID
1K->25K;COGOLLOS DE GUADIX;18518;GRANADA
1K->25K;COGOLLOS DE LA VEGA;18197;GRANADA
1K->25K;COGOLLUDO;19229;GUADALAJARA
1K->25K;COIN;29100;GRANADA
1K->25K;COIN;29100;MALAGA
1K->25K;COIROS;15316;LA CORUNA
1K->25K;COLES;32100;ORENSE
1K->25K;COLES;32150;ORENSE
1K->25K;COLES;32152;ORENSE
1K->25K;COLINDRES;39750;CANTABRIA
1K->25K;COLLADO MEDIANO;28450;MADRID
1K->25K;COLLBATO;8293;BARCELONA
1K->25K;COLMENAR;29170;MALAGA
1K->25K;COLMENAR DEL ARROYO;28213;MADRID
1K->25K;COLMENAR DE OREJA;28380;MADRID
1K->25K;COLOMERA;18564;GRANADA
1K->25K;COLUNGA;33320;ASTURIAS
1K->25K;COLUNGA;33325;ASTURIAS
1K->25K;COLUNGA;33340;ASTURIAS
1K->25K;COMARES;29195;MALAGA
1K->25K;COMILLAS;39520;CANTABRIA
1K->25K;COMPETA;29754;MALAGA
1K->25K;CONDADO DE TREVINO;9294;BURGOS
1K->25K;CONGOSTO;24398;LEON
1K->25K;CONIL DE LA FRONTERA;11140;CADIZ
1K->25K;CONIL DE LA FRONTERA;11149;CADIZ
1K->25K;CONSELL;7330;BALEARES
1K->25K;CONSTANTI;43120;TARRAGONA
1K->25K;CONSTANTINA;41450;SEVILLA
1K->25K;CONSUEGRA;45700;TOLEDO
1K->25K;CORBERA;46612;VALENCIA
1K->25K;CORBERA DEBRE;43784;TARRAGONA
1K->25K;CORBERA DE LLOBREGAT;8757;BARCELONA
1K->25K;CORBINS;25137;LERIDA
1K->25K;CORCA;17121;GERONA
1K->25K;CORCUBION;15130;LA CORUNA
1K->25K;CORELLA;31591;NAVARRA
